, DistFront, 122.82, DistDow, 123.81, DistUp, 289.78
, DistFront, 122.53, DistDow, 124.30, DistUp, 288.84
, DistFront, 122.24, DistDow, 123.61, DistUp, 288.96
, DistFront, 125.19, DistDow, 124.59, DistUp, 290.24
, DistFront, 123.64, DistDow, 125.07, DistUp, 293.96
, DistFront, 127.60, DistDow, 125.56, DistUp, 294.00
, DistFront, 127.26, DistDow, 125.05, DistUp, 447.55
, DistFront, 126.02, DistDow, 125.97, DistUp, 296.80
, DistFront, 125.95, DistDow, 129.40, DistUp, 298.55
, DistFront, 124.63, DistDow, 128.59, DistUp, 295.24
, DistFront, 124.63, DistDow, 130.26, DistUp, 300.82
, DistFront, 123.71, DistDow, 3230.20, DistUp, 442.99
, DistFront, 124.03, DistDow, 124.95, DistUp, 294.10
, DistFront, 124.00, DistDow, 125.97, DistUp, 294.90
, DistFront, 124.40, DistDow, 127.69, DistUp, 294.49
, DistFront, 125.63, DistDow, 124.63, DistUp, 301.34
, DistFrontMean, 124.03, DistDowMean, 124.81, DistUpMean, 301.11
, DistFront, 123.03, DistDow, 125.05, DistUp, 301.84
, DistFront, 122.64, DistDow, 124.18, DistUp, 292.52
, DistFront, 122.84, DistDow, 3222.06, DistUp, 299.20
, DistFront, 122.96, DistDow, 126.92, DistUp, 446.53
, DistFront, 123.40, DistDow, 124.34, DistUp, 301.55
, DistFront, 125.10, DistDow, 124.81, DistUp, 447.35
, DistFront, 125.10, DistDow, 123.52, DistUp, 298.95
, DistFront, 125.97, DistDow, 131.12, DistUp, 446.39
, DistFront, 122.99, DistDow, 123.91, DistUp, 235.31
, DistFront, 123.47, DistDow, 123.52, DistUp, 292.53
, DistFront, 124.30, DistDow, 124.76, DistUp, 292.93
, DistFront, 124.25, DistDow, 128.18, DistUp, 296.24
, DistFront, 124.63, DistDow, 129.00, DistUp, 294.13
, DistFront, 124.61, DistDow, 130.73, DistUp, 233.40
, DistFront, 127.04, DistDow, 127.21, DistUp, 295.77
, DistFront, 127.48, DistDow, 125.05, DistUp, 298.32
, DistFront, 123.32, DistDow, 3188.54, DistUp, 446.48
, DistFront, 123.81, DistDow, 123.83, DistUp, 447.76
, DistFront, 123.81, DistDow, 124.34, DistUp, 299.83
, DistFront, 124.27, DistDow, 126.09, DistUp, 299.91
, DistFrontMean, 125.39, DistDowMean, 126.68, DistUpMean, 234.91
, DistFront, 126.46, DistDow, 125.73, DistUp, 446.09
, DistFront, 128.16, DistDow, 126.46, DistUp, 295.66
, DistFront, 127.62, DistDow, 124.47, DistUp, 299.40
, DistFront, 128.69, DistDow, 124.78, DistUp, 235.83
, DistFront, 126.68, DistDow, 124.91, DistUp, 236.80
, DistFront, 127.55, DistDow, 125.78, DistUp, 296.56
, DistFront, 127.89, DistDow, 125.32, DistUp, 447.40
, DistFront, 126.62, DistDow, 124.42, DistUp, 302.53
, DistFront, 128.98, DistDow, 124.27, DistUp, 234.27
, DistFront, 124.25, DistDow, 128.28, DistUp, 301.70
, DistFront, 125.14, DistDow, 127.33, DistUp, 446.14
, DistFront, 123.96, DistDow, 126.26, DistUp, 446.33
, DistFront, 124.00, DistDow, 124.17, DistUp, 447.53
, DistFront, 122.98, DistDow, 125.20, DistUp, 295.12
, DistFront, 123.89, DistDow, 124.85, DistUp, 289.78
, DistFront, 123.16, DistDow, 124.34, DistUp, 294.30
, DistFront, 124.06, DistDow, 125.41, DistUp, 293.47
, DistFront, 125.82, DistDow, 126.38, DistUp, 292.70
, DistFront, 123.81, DistDow, 125.17, DistUp, 446.26
, DistFront, 124.71, DistDow, 125.27, DistUp, 294.76
, DistFrontMean, 124.35, DistDowMean, 123.64, DistUpMean, 293.54
, DistFront, 123.49, DistDow, 125.68, DistUp, 293.89
, DistFront, 124.30, DistDow, 124.81, DistUp, 293.89
, DistFront, 124.25, DistDow, 124.34, DistUp, 446.26
, DistFront, 123.81, DistDow, 124.20, DistUp, 446.14
, DistFront, 123.64, DistDow, 124.69, DistUp, 446.11
, DistFront, 123.71, DistDow, 124.61, DistUp, 446.05
, DistFront, 123.61, DistDow, 124.40, DistUp, 446.05
, DistFront, 123.10, DistDow, 124.40, DistUp, 296.96
, DistFront, 122.99, DistDow, 125.20, DistUp, 445.92
, DistFront, 123.32, DistDow, 126.82, DistUp, 236.12
, DistFront, 123.18, DistDow, 124.12, DistUp, 295.99
, DistFront, 123.13, DistDow, 124.05, DistUp, 236.05
, DistFront, 124.35, DistDow, 124.85, DistUp, 233.67
, DistFront, 123.18, DistDow, 123.96, DistUp, 234.03
